ref_area,indicator,source,classif1,classif2,time,obs_value,note_indicator,note_source
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2015,4.5,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2015,2.6,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2014,4.8,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2014,3.3,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2014,5.3,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2014,3.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2013,5.1,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2013,3.5,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2013,5.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2013,4.4,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2012,4.4,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2012,2.6,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2012,5.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2012,4.8,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2011,2,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2011,0.9,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2011,2.9,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2011,1.6,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2010,1.8,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2010,0.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2010,2.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2010,1.6,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2009,1.9,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2009,0.9,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2009,2.8,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2009,1.5,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2008,2.5,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2008,0.7,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2008,4,I33:5717,S16:5840
MNG,FOW_TVOL_AGE_VOL_RT,BA:702,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2008,2.9,I33:5717,S16:5840
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,40.3,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,82.5,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,45.5,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,90.2,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,42.2,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,86.6,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,31.3,,S16:5832_T2:85
NLD,FOW_TVOL_AGE_VOL_RT,BB:3060,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,65.3,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,48,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,74.5,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,50.9,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,78,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,50.5,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,80.1,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,38.3,,S16:5832_T2:85
NOR,FOW_TVOL_AGE_VOL_RT,BB:3054,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,54.8,,S16:5832_T2:85
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2018,21.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2018,12.4,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2018,11.8,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2018,13.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2018,7.9,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2018,6.7,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2018,20.7,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2018,11.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2018,11.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2018,31.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2018,19.1,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BA:117,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2018,18,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2016,28.2,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2016,36.4,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2016,22.2,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2016,28.3,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2016,28.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2016,37.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2016,32.8,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2016,40.3,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2012,30.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2012,62.2,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2012,27.8,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2012,62.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2012,30.3,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2012,64.8,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2012,35,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2012,51.8,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2008,32.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2008,64.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2008,27,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2008,66.2,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2008,33.5,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2008,67,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2008,35.6,,S16:5837
NZL,FOW_TVOL_AGE_VOL_RT,BX:15658,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2008,52.4,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2016,55.2,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2016,8.5,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2016,52.9,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2016,60.1,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2016,9.5,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2016,56.5,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2016,53.8,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2016,8.1,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2016,52,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2016,42.8,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2016,6.6,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2016,40.9,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2010,10.3,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2010,25.9,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2010,13.3,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2010,22.8,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2010,9.5,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2010,27.5,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2010,9.1,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BA:432,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2010,16.9,,S16:5837
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,13.8,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,50.6,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,14.8,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,50.5,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,15,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,55.1,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,8.7,,S16:5832_T2:85
POL,FOW_TVOL_AGE_VOL_RT,BB:13355,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,34,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2018,7.8,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2018,6.4,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2018,1.5,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2018,11.3,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2018,10.6,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2018,0.8,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2018,8.5,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2018,6.9,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2018,1.8,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2018,4.6,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2018,3.3,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2018,1.4,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2012,11.5,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2012,5.9,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2012,5.8,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2012,11.6,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2012,8.3,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2012,3.4,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2012,12.9,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2012,6.6,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2012,6.6,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2012,7.3,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2012,2.7,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BA:199,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2012,4.8,,S16:5837
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,9,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,20.5,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,14.4,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,20.4,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,9.6,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,23,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,5.2,,S16:5832_T2:85
PRT,FOW_TVOL_AGE_VOL_RT,BB:201,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,13.9,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,3.2,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,3.2,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,8.3,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,7.4,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,2.9,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,3.1,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,1.3,,S16:5832_T2:85
ROU,FOW_TVOL_AGE_VOL_RT,BB:439,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,1.2,,S16:5832_T2:85
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2018,29,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2018,40,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2018,30,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2018,15,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2016,35,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2016,41,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2016,37,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2016,19,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2014,17.8,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2014,25,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2014,17.9,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2014,9,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2012,32.3,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2012,43,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2012,32.4,,S16:5832
SGP,FOW_TVOL_AGE_VOL_RT,BX:15660,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2012,17,,S16:5832
SLE,FOW_TVOL_AGE_VOL_RT,BA:1629,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2014,20.5,I33:5717,S16:5840
SLE,FOW_TVOL_AGE_VOL_RT,BA:1629,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2014,17.4,I33:5717,S16:5840
SLE,FOW_TVOL_AGE_VOL_RT,BA:1629,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2014,22.3,I33:5717,S16:5840
SLE,FOW_TVOL_AGE_VOL_RT,BA:1629,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2014,20.6,I33:5717,S16:5840
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,5.2,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,12.4,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,12.5,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,18.5,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,5.1,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,13.4,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,1.6,,S16:5832_T2:85
SRB,FOW_TVOL_AGE_VOL_RT,BB:6644,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,6.1,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,8.3,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,18.8,,S16:5832_T2:85
